,city_non_ph,educstat,have_comp_degree,comp_related_degree,careerstg,industry,how_long_in_salary,typework,shift_schedule,side_gig,sizeteam,ai_work,ai_study,region_ph,age_grp,salary_broader,sitework_Hybrid,sitework_Mostly onsite,sitework_Mostly work from home/ fully remote,sitework_None of the above,employertype_Foreign employer,employertype_I'm an entrepreneur,employertype_I'm self-employed,employertype_Local employer,employertype_Multinational employer,employertype_None of the above,employertype_Public service,datarole_Admin & Support Role,datarole_Consulting & Freelance,datarole_Content Related,datarole_Customer Service & Operations,datarole_Data Analysis & Insights,datarole_Data Engineering,datarole_Data Processing & Entry,datarole_Data Science,datarole_Education & Learning,datarole_Engineering,datarole_Legal & Public Affairs,datarole_Management & Leadership,datarole_Marketing & Sales,datarole_None Of The Above,datarole_Not Applicable,datarole_Research,datarole_Software Engineering,datarole_Technical Support & It Operations,gender_Female,gender_LGBTQ+,gender_Male,gender_Prefer not to say
1353,0.0,-0.0,0.0,0.07952943744112195,0.30078341674252146,-0.026378592418553646,0.11625012007676279,-0.0,0.0035430903246061437,0.0,0.1889657080441088,-0.009655342447388172,0.0,0.0,0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1354,-0.0,-0.0,0.0,0.02096578689537677,-0.015830706144343176,-0.0024849398655159213,-0.22070674971095547,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,0.002119465415280333,-0.0,-0.0,-0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1359,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,0.0739747483042048,-0.05222831481709634,-0.0,-0.08503416779054737,-0.0,0.09003078236656493,-0.02143015031005668,0.0,-0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1366,-0.0,-0.0,0.0,0.07952943744112195,-0.3324448290312078,-0.0215998619079461,0.20048933752369236,0.0,0.0035430903246061437,-0.0,-0.008904143310978935,0.002119465415280333,-0.0,0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1373,-0.0,-0.0,0.0,0.12052399282314359,0.30078341674252146,-0.08850208905645174,-0.13646753226402591,-0.0,0.047831719382182905,0.0,-0.2067739946660667,0.002119465415280333,-0.0,0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1375,-0.0,-0.0,0.0,0.02096578689537677,0.30078341674252146,-0.1362893941625272,-0.13646753226402591,-0.0,0.047831719382182905,-0.0,-0.008904143310978935,0.025669081140617344,-0.0,0.0,-0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1376,-0.0,-0.0,0.0,0.02096578689537677,0.30078341674252146,-0.026378592418553646,-0.13646753226402591,-0.0,0.047831719382182905,0.0,0.09003078236656493,-0.02143015031005668,0.0,0.0,-0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1377,-0.0,-0.0,0.0,0.07952943744112195,0.30078341674252146,-0.0215998619079461,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,-0.009655342447388172,0.0,0.0,-0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1382,-0.0,-0.0,0.0,0.07952943744112195,-0.6490589519180724,0.04530236524055953,0.03201090262983323,0.0,-0.12932279684812414,0.0,0.09003078236656493,0.002119465415280333,-0.0,0.0,0.0,0.4721274864987061,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1383,-0.0,-0.0,0.0,0.05024761216824936,0.30078341674252146,0.0835322093254199,0.03201090262983323,-0.0,0.047831719382182905,-0.0,0.09003078236656493,-0.009655342447388172,0.0,-0.0,-0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1385,-0.0,-0.0,0.0,0.03853488205910033,0.30078341674252146,0.026187443198129347,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,-0.008904143310978935,-0.009655342447388172,0.0,0.0,-0.0,0.4721274864987061,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1390,-0.0,-0.0,0.0,0.05024761216824936,0.30078341674252146,-0.016821131397338557,-0.05222831481709634,-0.0,-0.04074553873297061,-0.0,0.09003078236656493,-0.02143015031005668,-0.0,0.0,0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1394,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,0.0835322093254199,0.03201090262983323,-0.0,-0.12932279684812414,-0.0,0.09003078236656493,0.002119465415280333,0.0,-0.0,-0.0,1.0697572162439037,0.0,-0.0,-0.01899545366898889,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1397,-0.0,0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.13151066365191963,0.11625012007676279,-0.0,-0.08503416779054737,0.0,-0.008904143310978935,0.002119465415280333,-0.0,0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1398,-0.0,-0.0,0.0,0.02096578689537677,0.30078341674252146,-0.026378592418553646,0.11625012007676279,-0.0,-0.08503416779054737,-0.0,0.2879006337216527,0.002119465415280333,-0.0,-0.0,0.0,-0.12550224324649148,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
1406,-0.0,-0.0,0.0,0.003396691731653211,-0.6490589519180724,-0.055050975482198915,-0.05222831481709634,-0.0,0.047831719382182905,0.0,-0.10783906898852282,0.002119465415280333,-0.0,-0.0,-0.0,1.0697572162439037,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1408,-0.0,-0.0,0.0,0.02096578689537677,0.30078341674252146,-0.045493514460983826,0.03201090262983323,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,0.002119465415280333,-0.0,0.0,-0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1412,-0.0,0.0,-0.0,-0.07273605397781553,0.30078341674252146,0.0835322093254199,-0.13646753226402591,-0.0,0.047831719382182905,-0.0,0.09003078236656493,-0.02143015031005668,0.0,0.0,-0.0,1.0697572162439037,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1416,-0.0,0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.026378592418553646,0.03201090262983323,-0.0,0.0035430903246061437,0.0,-0.10783906898852282,-0.02143015031005668,-0.0,-0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1419,-0.0,-0.0,0.0,0.05024761216824936,0.30078341674252146,0.0835322093254199,-0.13646753226402591,-0.0,0.047831719382182905,-0.0,-0.008904143310978935,-0.02143015031005668,0.0,-0.0,-0.0,1.0697572162439037,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1423,-0.0,-0.0,0.0,0.026822151949951287,-0.6490589519180724,0.10264713136785007,-0.05222831481709634,-0.0,0.047831719382182905,0.0,0.1889657080441088,-0.02143015031005668,-0.0,-0.0,0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1427,-0.0,-0.0,0.0,0.07952943744112195,0.30078341674252146,0.05008109575116707,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,0.002119465415280333,0.0,0.0,0.0,-0.12550224324649148,0.0,-0.0,-0.01899545366898889,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1431,-0.0,0.0,0.0,0.09709853260484552,0.30078341674252146,0.0835322093254199,-0.05222831481709634,-0.0,-0.08503416779054737,0.0,-0.10783906898852282,-0.009655342447388172,0.0,-0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1432,-0.0,-0.0,0.0,0.08538580249569648,0.30078341674252146,0.0835322093254199,-0.22070674971095547,-0.0,0.047831719382182905,-0.0,0.2879006337216527,0.002119465415280333,-0.0,-0.0,-0.0,1.0697572162439037,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1436,-0.0,-0.0,0.0,0.07952943744112195,0.30078341674252146,-0.026378592418553646,0.11625012007676279,-0.0,-0.04074553873297061,-0.0,-0.008904143310978935,0.002119465415280333,0.0,-0.0,0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1439,-0.0,-0.0,0.0,0.07952943744112195,-0.3324448290312078,-0.10761701109888192,-0.05222831481709634,0.0,0.047831719382182905,0.0,-0.10783906898852282,0.002119465415280333,-0.0,-0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
1442,-0.0,0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.10283828058827436,0.20048933752369236,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,0.002119465415280333,0.0,0.0,-0.0,0.4721274864987061,0.0,-0.0,-0.01899545366898889,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1444,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.026378592418553646,-0.05222831481709634,-0.0,-0.04074553873297061,-0.0,-0.008904143310978935,0.025669081140617344,-0.0,0.0,-0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1447,-0.0,-0.0,0.0,0.05024761216824936,-0.6490589519180724,-0.0024849398655159213,-0.22070674971095547,-0.0,0.047831719382182905,-0.0,-0.008904143310978935,0.002119465415280333,-0.0,-0.0,-0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1448,-0.0,-0.0,0.0,0.07952943744112195,0.30078341674252146,0.05008109575116707,0.03201090262983323,-0.0,0.047831719382182905,-0.0,0.09003078236656493,0.002119465415280333,-0.0,-0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1449,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.12195320263070455,0.11625012007676279,0.0,-0.08503416779054737,-0.0,-0.008904143310978935,0.002119465415280333,-0.0,0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
1455,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.026378592418553646,0.11625012007676279,0.0,-0.12932279684812414,0.0,0.09003078236656493,0.002119465415280333,-0.0,0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1456,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,0.09786840085724252,0.03201090262983323,-0.0,0.047831719382182905,-0.0,0.09003078236656493,-0.02143015031005668,0.0,-0.0,0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1457,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.05027224497159137,-0.13646753226402591,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,0.002119465415280333,-0.0,-0.0,-0.0,-0.12550224324649148,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1461,0.0,-0.0,0.0,-0.07859241903239006,-0.3324448290312078,-0.0215998619079461,0.03201090262983323,0.0,-0.12932279684812414,0.0,-0.2067739946660667,0.002119465415280333,-0.0,-0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1463,-0.0,-0.0,0.0,0.02096578689537677,-0.6490589519180724,-0.0024849398655159213,0.20048933752369236,-0.0,0.047831719382182905,-0.0,0.2879006337216527,0.002119465415280333,0.0,-0.0,-0.0,-0.12550224324649148,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1469,-0.0,-0.0,0.0,0.056103977222823884,-0.6490589519180724,-0.0215998619079461,-0.05222831481709634,-0.0,0.047831719382182905,0.0,-0.008904143310978935,0.002119465415280333,-0.0,-0.0,0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
1470,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,-0.026378592418553646,-0.13646753226402591,-0.0,0.047831719382182905,-0.0,0.1889657080441088,0.025669081140617344,-0.0,0.0,0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1472,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,-0.06938716701402155,0.20048933752369236,0.0,0.0035430903246061437,0.0,0.1889657080441088,-0.009655342447388172,0.0,0.0,0.0,-0.7231319729916891,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1476,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,0.01662998217691426,-0.05222831481709634,-0.0,0.047831719382182905,0.0,-0.2067739946660667,0.002119465415280333,-0.0,0.0,-0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1478,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,-0.026378592418553646,0.20048933752369236,-0.0,-0.04074553873297061,-0.0,-0.10783906898852282,-0.009655342447388172,-0.0,-0.0,0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1486,-0.0,0.0,-0.0,-0.07273605397781553,-0.6490589519180724,-0.06460843650341401,-0.05222831481709634,0.0,-0.08503416779054737,-0.0,-0.2067739946660667,0.002119465415280333,-0.0,-0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1488,0.0,-0.0,0.0,0.07952943744112195,0.30078341674252146,0.026187443198129347,0.03201090262983323,-0.0,-0.12932279684812414,0.0,0.09003078236656493,0.002119465415280333,-0.0,-0.0,-0.0,1.0697572162439037,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1492,-0.0,-0.0,0.0,0.05024761216824936,-0.6490589519180724,-0.1267319331413121,-0.22070674971095547,-0.0,0.047831719382182905,-0.0,-0.2067739946660667,0.025669081140617344,-0.0,0.0,-0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1493,-0.0,-0.0,0.0,-0.07273605397781553,0.30078341674252146,0.05008109575116707,0.11625012007676279,-0.0,0.047831719382182905,-0.0,0.09003078236656493,0.002119465415280333,-0.0,0.0,0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
1495,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,-0.09805955007766683,0.03201090262983323,-0.0,0.047831719382182905,-0.0,-0.2067739946660667,0.025669081140617344,-0.0,0.0,0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1496,-0.0,-0.0,-0.0,-0.07273605397781553,-0.015830706144343176,-0.007263670376123466,-0.22070674971095547,-0.0,-0.12932279684812414,-0.0,-0.10783906898852282,-0.009655342447388172,0.0,-0.0,0.0,-0.12550224324649148,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1497,-0.0,-0.0,0.0,0.026822151949951287,0.30078341674252146,0.05008109575116707,0.03201090262983323,-0.0,0.047831719382182905,0.0,0.1889657080441088,0.002119465415280333,-0.0,-0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
1500,-0.0,-0.0,0.0,0.02096578689537677,0.30078341674252146,0.09786840085724252,0.20048933752369236,-0.0,0.047831719382182905,-0.0,-0.008904143310978935,0.002119465415280333,-0.0,0.0,0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1507,-0.0,0.0,-0.0,-0.07273605397781553,0.30078341674252146,0.030966173708736895,0.03201090262983323,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,0.002119465415280333,-0.0,0.0,0.0,-0.12550224324649148,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
